22:5:27	INICIO maoni. Escuchando en el puerto: 5555
23:10:46	Request file: /bootstrap/js/bootstrap.min.js
23:10:46	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:10:46	ext: .JS
23:10:46	Request file: /js/bootstrap-datetimepicker.min.js
23:10:46	ext: .JS
23:10:46	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:10:46	Request file: /js/lib.js
23:10:46	ext: .JS
23:10:46	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:10:46	Request file: /js/bootstrap-select.min.js
23:10:46	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:10:46	ext: .JS
23:10:46	Request file: /bootstrap/css/bootstrap.min.css
23:10:46	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:10:46	ext: .CSS
23:10:46	Request file: /css/bootstrap-datetimepicker.min.css
23:10:46	ext: .CSS
23:10:46	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:10:46	Request file: /css/maoni.css
23:10:46	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:10:46	ext: .CSS
23:10:46	Request file: /css/dashboard.css
23:10:46	filename: c:\projectes\Maoni\Maoni\protected\css\dashboard.css
23:10:46	ext: .CSS
23:10:46	ext: .CSS
23:10:46	filename: c:\projectes\Maoni\Maoni\protected\css\animate.min.css
23:10:46	Request file: /css/animate.min.css
23:10:46	Request file: /css/bootstrap-select.min.css
23:10:46	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-select.min.css
23:10:46	ext: .CSS
23:10:46	Request file: /css/material-design-iconic-font.min.css
23:10:46	ext: .CSS
23:10:46	filename: c:\projectes\Maoni\Maoni\protected\css\material-design-iconic-font.min.css
23:10:46	Request file: /jquery/jquery.min.map
23:10:46	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.map
23:10:46	ext: .MAP
23:10:46	Request file: /js/bootstrap-select.js.map
23:10:46	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.js.map
23:10:46	ext: .MAP
23:10:46	Request file: /img/logo.png
23:10:46	filename: c:\projectes\Maoni\Maoni\protected\img\logo.png
23:10:46	ext: .PNG
23:10:46	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:10:46	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:10:46	ext: .WOFF2
23:11:13	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:11:13	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:11:13	ext: .HTML
23:11:14	Request file: /jquery/jquery.min.js
23:11:14	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:11:14	ext: .JS
23:11:14	Request file: /js/moment.min.js
23:11:14	filename: c:\projectes\Maoni\Maoni\protected\js\moment.min.js
23:11:14	ext: .JS
23:11:14	Request file: /bootstrap/js/bootstrap.min.js
23:11:14	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:11:14	ext: .JS
23:11:14	Request file: /js/bootstrap-datetimepicker.min.js
23:11:14	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:11:14	ext: .JS
23:11:14	Request file: /js/lib.js
23:11:14	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:11:14	ext: .JS
23:11:14	ext: .JS
23:11:14	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:11:14	Request file: /js/bootstrap-select.min.js
23:11:14	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:11:14	Request file: /bootstrap/css/bootstrap.min.css
23:11:14	ext: .CSS
23:11:14	Request file: /css/bootstrap-datetimepicker.min.css
23:11:14	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:11:14	ext: .CSS
23:11:14	Request file: /css/maoni.css
23:11:14	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:11:14	ext: .CSS
23:11:14	Request file: /css/dashboard.css
23:11:14	ext: .CSS
23:11:14	filename: c:\projectes\Maoni\Maoni\protected\css\dashboard.css
23:11:14	Request file: /css/animate.min.css
23:11:14	filename: c:\projectes\Maoni\Maoni\protected\css\animate.min.css
23:11:14	ext: .CSS
23:11:14	Request file: /css/bootstrap-select.min.css
23:11:14	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-select.min.css
23:11:14	ext: .CSS
23:11:14	Request file: /css/material-design-iconic-font.min.css
23:11:14	filename: c:\projectes\Maoni\Maoni\protected\css\material-design-iconic-font.min.css
23:11:14	ext: .CSS
23:11:14	Request file: /jquery/jquery.min.map
23:11:14	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.map
23:11:14	ext: .MAP
23:11:14	Request file: /js/bootstrap-select.js.map
23:11:14	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.js.map
23:11:14	ext: .MAP
23:11:14	Request file: /img/logo.png
23:11:14	filename: c:\projectes\Maoni\Maoni\protected\img\logo.png
23:11:14	ext: .PNG
23:11:14	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:11:14	ext: .WOFF2
23:11:14	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:13:1	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:13:1	ext: .HTML
23:13:1	Request file: /jquery/jquery.min.js
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:13:1	ext: .JS
23:13:1	Request file: /js/moment.min.js
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\js\moment.min.js
23:13:1	ext: .JS
23:13:1	Request file: /bootstrap/js/bootstrap.min.js
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:13:1	ext: .JS
23:13:1	Request file: /js/bootstrap-datetimepicker.min.js
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:13:1	ext: .JS
23:13:1	Request file: /js/lib.js
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:13:1	ext: .JS
23:13:1	Request file: /js/bootstrap-select.min.js
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:13:1	ext: .JS
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:13:1	ext: .CSS
23:13:1	Request file: /bootstrap/css/bootstrap.min.css
23:13:1	Request file: /css/bootstrap-datetimepicker.min.css
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:13:1	ext: .CSS
23:13:1	Request file: /css/maoni.css
23:13:1	ext: .CSS
23:13:1	Request file: /css/dashboard.css
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\css\dashboard.css
23:13:1	ext: .CSS
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:13:1	Request file: /css/animate.min.css
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\css\animate.min.css
23:13:1	ext: .CSS
23:13:1	Request file: /css/bootstrap-select.min.css
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-select.min.css
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\css\material-design-iconic-font.min.css
23:13:1	ext: .CSS
23:13:1	ext: .CSS
23:13:1	Request file: /css/material-design-iconic-font.min.css
23:13:1	Request file: /jquery/jquery.min.map
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.map
23:13:1	ext: .MAP
23:13:1	Request file: /js/bootstrap-select.js.map
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.js.map
23:13:1	ext: .MAP
23:13:1	Request file: /img/logo.png
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\img\logo.png
23:13:1	ext: .PNG
23:13:1	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:13:1	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:13:1	ext: .WOFF2
23:13:27	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:13:27	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:13:27	ext: .HTML
23:13:28	Request file: /jquery/jquery.min.js
23:13:28	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:13:28	ext: .JS
23:13:28	Request file: /js/moment.min.js
23:13:28	filename: c:\projectes\Maoni\Maoni\protected\js\moment.min.js
23:13:28	ext: .JS
23:13:28	Request file: /bootstrap/js/bootstrap.min.js
23:13:28	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:13:28	ext: .JS
23:13:28	Request file: /js/bootstrap-datetimepicker.min.js
23:13:28	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:13:28	ext: .JS
23:13:28	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:13:28	ext: .JS
23:13:28	Request file: /js/lib.js
23:13:28	ext: .JS
23:13:28	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:13:28	Request file: /js/bootstrap-select.min.js
23:13:28	Request file: /bootstrap/css/bootstrap.min.css
23:13:28	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:13:28	ext: .CSS
23:13:28	Request file: /css/bootstrap-datetimepicker.min.css
23:13:28	ext: .CSS
23:13:28	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:13:28	Request file: /css/maoni.css
23:13:28	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:13:28	ext: .CSS
23:13:28	Request file: /css/animate.min.css
23:13:28	filename: c:\projectes\Maoni\Maoni\protected\css\animate.min.css
23:13:28	ext: .CSS
23:13:28	Request file: /css/dashboard.css
23:13:28	filename: c:\projectes\Maoni\Maoni\protected\css\dashboard.css
23:13:28	ext: .CSS
23:13:28	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-select.min.css
23:13:28	Request file: /css/bootstrap-select.min.css
23:13:28	ext: .CSS
23:13:28	Request file: /css/material-design-iconic-font.min.css
23:13:28	filename: c:\projectes\Maoni\Maoni\protected\css\material-design-iconic-font.min.css
23:13:28	ext: .CSS
23:13:28	Request file: /jquery/jquery.min.map
23:13:28	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.map
23:13:28	ext: .MAP
23:13:28	Request file: /js/bootstrap-select.js.map
23:13:28	ext: .MAP
23:13:28	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.js.map
23:13:28	Request file: /img/logo.png
23:13:28	filename: c:\projectes\Maoni\Maoni\protected\img\logo.png
23:13:28	ext: .PNG
23:13:28	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:13:28	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:13:28	ext: .WOFF2
23:15:10	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:15:10	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:15:10	ext: .WOFF2
23:15:10	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:15:10	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:15:10	ext: .WOFF2
23:15:11	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:15:11	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:15:11	ext: .WOFF2
23:15:11	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:15:11	ext: .WOFF2
23:15:11	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:15:11	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:15:11	ext: .WOFF2
23:15:11	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:15:12	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:15:12	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:15:12	ext: .WOFF2
23:15:17	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:15:17	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:15:17	ext: .WOFF2
23:16:9	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:16:9	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:16:9	ext: .HTML
23:16:9	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:16:9	ext: .JS
23:16:9	Request file: /jquery/jquery.min.js
23:16:9	Request file: /js/moment.min.js
23:16:9	ext: .JS
23:16:9	filename: c:\projectes\Maoni\Maoni\protected\js\moment.min.js
23:16:9	ext: .JS
23:16:9	Request file: /js/bootstrap-datetimepicker.min.js
23:16:9	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:16:9	ext: .JS
23:16:9	Request file: /js/lib.js
23:16:9	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:16:9	ext: .JS
23:16:9	Request file: /js/bootstrap-select.min.js
23:16:9	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:16:9	ext: .JS
23:16:9	Request file: /bootstrap/js/bootstrap.min.js
23:16:9	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:16:9	Request file: /bootstrap/css/bootstrap.min.css
23:16:9	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:16:9	ext: .CSS
23:16:9	Request file: /css/bootstrap-datetimepicker.min.css
23:16:9	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:16:9	ext: .CSS
23:16:9	Request file: /css/maoni.css
23:16:9	ext: .CSS
23:16:9	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:16:9	Request file: /css/dashboard.css
23:16:9	ext: .CSS
23:16:9	filename: c:\projectes\Maoni\Maoni\protected\css\dashboard.css
23:16:9	Request file: /css/animate.min.css
23:16:9	filename: c:\projectes\Maoni\Maoni\protected\css\animate.min.css
23:16:9	ext: .CSS
23:16:9	Request file: /css/bootstrap-select.min.css
23:16:9	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-select.min.css
23:16:9	ext: .CSS
23:16:9	Request file: /css/material-design-iconic-font.min.css
23:16:9	filename: c:\projectes\Maoni\Maoni\protected\css\material-design-iconic-font.min.css
23:16:9	ext: .CSS
23:16:10	Request file: /jquery/jquery.min.map
23:16:10	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.map
23:16:10	ext: .MAP
23:16:10	Request file: /js/bootstrap-select.js.map
23:16:10	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.js.map
23:16:10	ext: .MAP
23:16:10	Request file: /img/logo.png
23:16:10	filename: c:\projectes\Maoni\Maoni\protected\img\logo.png
23:16:10	ext: .PNG
23:16:10	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:16:10	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:16:10	ext: .WOFF2
23:16:59	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:16:59	ext: .HTML
23:16:59	Request file: /jquery/jquery.min.js
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:16:59	ext: .JS
23:16:59	Request file: /js/moment.min.js
23:16:59	ext: .JS
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\js\moment.min.js
23:16:59	Request file: /bootstrap/js/bootstrap.min.js
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:16:59	ext: .JS
23:16:59	Request file: /js/bootstrap-datetimepicker.min.js
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:16:59	ext: .JS
23:16:59	Request file: /js/lib.js
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:16:59	ext: .JS
23:16:59	Request file: /js/bootstrap-select.min.js
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:16:59	ext: .JS
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:16:59	Request file: /bootstrap/css/bootstrap.min.css
23:16:59	ext: .CSS
23:16:59	Request file: /css/bootstrap-datetimepicker.min.css
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:16:59	ext: .CSS
23:16:59	Request file: /css/maoni.css
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:16:59	ext: .CSS
23:16:59	Request file: /css/dashboard.css
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\css\dashboard.css
23:16:59	ext: .CSS
23:16:59	Request file: /css/animate.min.css
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\css\animate.min.css
23:16:59	ext: .CSS
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-select.min.css
23:16:59	Request file: /css/bootstrap-select.min.css
23:16:59	ext: .CSS
23:16:59	Request file: /css/material-design-iconic-font.min.css
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\css\material-design-iconic-font.min.css
23:16:59	ext: .CSS
23:16:59	Request file: /jquery/jquery.min.map
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.map
23:16:59	ext: .MAP
23:16:59	Request file: /js/bootstrap-select.js.map
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.js.map
23:16:59	ext: .MAP
23:16:59	Request file: /img/logo.png
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\img\logo.png
23:16:59	ext: .PNG
23:16:59	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:16:59	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:16:59	ext: .WOFF2
23:17:37	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:17:37	ext: .HTML
23:17:37	Request file: /jquery/jquery.min.js
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:17:37	ext: .JS
23:17:37	Request file: /js/moment.min.js
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\js\moment.min.js
23:17:37	ext: .JS
23:17:37	Request file: /bootstrap/js/bootstrap.min.js
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:17:37	ext: .JS
23:17:37	Request file: /js/bootstrap-datetimepicker.min.js
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:17:37	Request file: /js/lib.js
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:17:37	ext: .JS
23:17:37	ext: .JS
23:17:37	Request file: /js/bootstrap-select.min.js
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:17:37	ext: .JS
23:17:37	ext: .CSS
23:17:37	Request file: /bootstrap/css/bootstrap.min.css
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:17:37	Request file: /css/bootstrap-datetimepicker.min.css
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:17:37	ext: .CSS
23:17:37	Request file: /css/maoni.css
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:17:37	ext: .CSS
23:17:37	Request file: /css/dashboard.css
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\css\dashboard.css
23:17:37	ext: .CSS
23:17:37	Request file: /css/animate.min.css
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\css\animate.min.css
23:17:37	ext: .CSS
23:17:37	Request file: /css/bootstrap-select.min.css
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-select.min.css
23:17:37	ext: .CSS
23:17:37	Request file: /css/material-design-iconic-font.min.css
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\css\material-design-iconic-font.min.css
23:17:37	ext: .CSS
23:17:37	Request file: /jquery/jquery.min.map
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.map
23:17:37	ext: .MAP
23:17:37	Request file: /js/bootstrap-select.js.map
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.js.map
23:17:37	ext: .MAP
23:17:37	Request file: /img/logo.png
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\img\logo.png
23:17:37	ext: .PNG
23:17:37	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:17:37	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:17:37	ext: .WOFF2
23:17:55	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:17:55	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:17:55	ext: .HTML
23:17:55	Request file: /jquery/jquery.min.js
23:17:55	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:17:55	ext: .JS
23:17:55	Request file: /js/moment.min.js
23:17:55	ext: .JS
23:17:55	filename: c:\projectes\Maoni\Maoni\protected\js\moment.min.js
23:17:55	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:17:55	Request file: /bootstrap/js/bootstrap.min.js
23:17:55	ext: .JS
23:17:55	Request file: /js/bootstrap-datetimepicker.min.js
23:17:55	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:17:55	ext: .JS
23:17:55	Request file: /js/lib.js
23:17:55	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:17:55	ext: .JS
23:17:55	Request file: /js/bootstrap-select.min.js
23:17:55	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:17:55	ext: .JS
23:17:55	Request file: /bootstrap/css/bootstrap.min.css
23:17:55	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:17:55	ext: .CSS
23:17:55	Request file: /css/bootstrap-datetimepicker.min.css
23:17:55	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:17:55	ext: .CSS
23:17:55	Request file: /css/maoni.css
23:17:55	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:17:55	ext: .CSS
23:17:55	Request file: /css/dashboard.css
23:17:55	filename: c:\projectes\Maoni\Maoni\protected\css\dashboard.css
23:17:55	ext: .CSS
23:17:55	Request file: /css/animate.min.css
23:17:55	filename: c:\projectes\Maoni\Maoni\protected\css\animate.min.css
23:17:55	ext: .CSS
23:17:55	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-select.min.css
23:17:55	Request file: /css/bootstrap-select.min.css
23:17:55	ext: .CSS
23:17:55	Request file: /css/material-design-iconic-font.min.css
23:17:55	ext: .CSS
23:17:55	filename: c:\projectes\Maoni\Maoni\protected\css\material-design-iconic-font.min.css
23:17:56	Request file: /jquery/jquery.min.map
23:17:56	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.map
23:17:56	ext: .MAP
23:17:56	ext: .MAP
23:17:56	Request file: /js/bootstrap-select.js.map
23:17:56	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.js.map
23:17:56	Request file: /img/logo.png
23:17:56	filename: c:\projectes\Maoni\Maoni\protected\img\logo.png
23:17:56	ext: .PNG
23:17:56	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:17:56	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:17:56	ext: .WOFF2
23:18:24	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:18:24	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:18:24	ext: .HTML
23:18:24	Request file: /jquery/jquery.min.js
23:18:24	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:18:24	ext: .JS
23:18:24	Request file: /js/moment.min.js
23:18:24	filename: c:\projectes\Maoni\Maoni\protected\js\moment.min.js
23:18:24	ext: .JS
23:18:24	Request file: /bootstrap/js/bootstrap.min.js
23:18:24	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\js\bootstrap.min.js
23:18:24	ext: .JS
23:18:24	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-datetimepicker.min.js
23:18:24	ext: .JS
23:18:24	Request file: /js/bootstrap-select.min.js
23:18:24	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.min.js
23:18:24	ext: .JS
23:18:24	Request file: /js/bootstrap-datetimepicker.min.js
23:18:24	Request file: /js/lib.js
23:18:24	filename: c:\projectes\Maoni\Maoni\protected\js\lib.js
23:18:24	ext: .JS
23:18:24	Request file: /bootstrap/css/bootstrap.min.css
23:18:24	ext: .CSS
23:18:24	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\css\bootstrap.min.css
23:18:24	Request file: /css/bootstrap-datetimepicker.min.css
23:18:24	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-datetimepicker.min.css
23:18:24	ext: .CSS
23:18:24	Request file: /css/maoni.css
23:18:24	filename: c:\projectes\Maoni\Maoni\protected\css\maoni.css
23:18:24	ext: .CSS
23:18:24	Request file: /css/dashboard.css
23:18:24	filename: c:\projectes\Maoni\Maoni\protected\css\dashboard.css
23:18:24	ext: .CSS
23:18:24	Request file: /css/animate.min.css
23:18:24	ext: .CSS
23:18:24	filename: c:\projectes\Maoni\Maoni\protected\css\animate.min.css
23:18:24	Request file: /css/bootstrap-select.min.css
23:18:24	filename: c:\projectes\Maoni\Maoni\protected\css\bootstrap-select.min.css
23:18:24	ext: .CSS
23:18:24	Request file: /css/material-design-iconic-font.min.css
23:18:24	filename: c:\projectes\Maoni\Maoni\protected\css\material-design-iconic-font.min.css
23:18:24	ext: .CSS
23:18:25	Request file: /jquery/jquery.min.map
23:18:25	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.map
23:18:25	ext: .MAP
23:18:25	Request file: /js/bootstrap-select.js.map
23:18:25	filename: c:\projectes\Maoni\Maoni\protected\js\bootstrap-select.js.map
23:18:25	ext: .MAP
23:18:25	Request file: /img/logo.png
23:18:25	ext: .PNG
23:18:25	filename: c:\projectes\Maoni\Maoni\protected\img\logo.png
23:18:25	filename: c:\projectes\Maoni\Maoni\protected\bootstrap\fonts\glyphicons-halflings-regular.woff2
23:18:25	Request file: /bootstrap/fonts/glyphicons-halflings-regular.woff2
23:18:25	ext: .WOFF2
23:18:58	Request file: /@@MENU@@_page_000.html?SESSIONKEY=115498
23:18:58	filename: c:\projectes\Maoni\Maoni\protected\@@MENU@@_page_000.html
23:18:58	ext: .HTML
23:18:58	Request file: /jquery/jquery.min.js
23:18:58	ext: .JS
23:18:58	filename: c:\projectes\Maoni\Maoni\protected\jquery\jquery.min.js
23:18:58	Request file: /js/moment.min.js
